,gender,name,party,suggestion
392,male,H.,Republican,"[h. griffiths, h. griffiths company limited, h griffiths co ltd, h griffiths mechanical, h griffiths engineering, h griffiths company, h. griffiths company ltd, h griffiths co, h griffiths artist, h griffith garner whiteville nc]"
393,female,Jaime,Republican,"[jaime herrera beutler, jaime herrera beutler daughter, jaime herrera beutler staff, jaime herrera beutler for congress, jaime herrera beutler twitter, jaime herrera beutler wiki, jaime herrera beutler voting record, jaime herrera beutler email, jaime herrera beutler committees, jaime herrera beutler baby 2015]"
394,male,David,Republican,"[david mckinley, david mckinley twitter, david mckinley for congress, david mckinley office, david mckinley facebook, david mckinley jmu, david mckinley obituary, david mckinley freeman wikipedia, david mckinley committees, david mckinley wiki]"
395,male,Sean,Republican,"[sean duffy, sean duffy puerto rico, sean duffy twitter, sean duffy wife, sean duffy staff, sean duffy for congress, sean duffy planned parenthood, sean duffy facebook, sean duffy district, sean duffy tattoo]"
396,male,Reid,Republican,"[reid ribble, reid ribble committees, reid ribble staff, reid ribble for congress, reid ribble retire, reid ribble twitter, reid ribble trump, reid ribble term limits, reid ribble freedom caucus, reid ribble donald trump]"
397,female,Janice,Democrat,"[janice hahn, janice hahn dc office, janice hahn staff, janice hahn retiring, janice hahn wiki, janice hahn for supervisor 2016, janice hahn for congress, janice hahn facebook, janice hahn twitter, janice hahn 2016]"
398,male,Mark,Republican,"[mark amodei, mark amodei for congress, mark amodei staff, mark amodei wiki, mark amodei committees, mark amodei bio, mark amodei twitter, mark amodei voting record, mark amodei district, mark amodei chicken]"
399,female,Suzanne,Democrat,"[suzanne bonamici, suzanne bonamici staff, suzanne bonamici for congress, suzanne bonamici district, suzanne bonamici twitter, suzanne bonamici address, suzanne bonamici bio, suzanne bonamici committees, suzanne bonamici steam, suzanne bonamici voting record]"
400,male,Thomas,Republican,"[thomas massie, thomas massie house, thomas massie dc office, thomas massie facebook, thomas massie twitter, thomas massie for congress, thomas massie office, thomas massie internship, thomas massie ky, thomas massie rand paul]"
401,female,Suzan,Democrat,"[suzan delbene, suzan delbene staff, suzan delbene twitter, suzan delbene committees, suzan delbene congress, suzan delbene voting record, suzan delbene bio, suzan delbene washington, suzan delbene wiki, suzan delbene tpp]"
402,male,Donald,Democrat,"[donald payne, donald payne fellowship, donald payne sr, donald payne staff, donald payne stetson, donald payne obituary, donald payne stetson nfl, donald payne new jersey, donald payne funeral, donald payne jr stetson]"
403,male,Brian,Democrat,"[brian schatz, brian schatz staff, brian schatz dc office, brian schatz twitter, brian schatz office, brian schatz committees, brian schatz for senate, brian schatz pronunciation, brian schatz hawaii, brian schatz wife]"
404,male,Tom,Republican,"[tom cotton, tom cotton twitter, tom cotton wife, tom cotton iran, tom cotton letter, tom cotton staff, tom cotton iran letter, tom cotton trump, tom cotton endorsement, tom cotton criminal justice]"
405,female,Kyrsten,Democrat,"[kyrsten sinema, kyrsten sinema for congress, kyrsten sinema facebook, kyrsten sinema chief of staff, kyrsten sinema committees, kyrsten sinema senate, kyrsten sinema twitter, kyrsten sinema bio, kyrsten sinema ironman, kyrsten sinema internship]"
406,male,Doug,Republican,"[doug lamalfa, doug lamalfa staff, doug lamalfa for congress, doug lamalfa district, doug lamalfa chief of staff, doug lamalfa twitter, doug lamalfa internship, doug lamalfa contact, doug lamalfa facebook, doug lamalfa office]"
407,male,Jared,Democrat,"[jared huffman, jared huffman dc office, jared huffman staff, jared huffman twitter, jared huffman chief of staff, jared huffman committee assignments, jared huffman district, jared huffman volleyball, jared huffman internship, jared huffman facebook]"
408,male,Ami,Democrat,"[ami bera, ami bera for congress, ami bera committees, ami bera twitter, ami bera wiki, ami bera staff, ami bera dc office, ami bera tpp, ami bera election, ami bera chief of staff]"
409,male,Paul,Republican,"[paul cook, paul cook congress, paul cook staff, paul cook dc office, paul cook committees, paul cook twitter, paul cook drummer, paul cooke fallout 4, paul cook obituary, paul cookson]"
410,male,Eric,Democrat,"[eric swalwell, eric swalwell staff, eric swalwell chief of staff, eric swalwell for congress, eric swalwell twitter, eric swalwell dc office, eric swalwell instagram, eric swalwell internship, eric swalwell endorsement, eric swalwell facebook]"
411,male,David,Republican,"[david valadao, david valadao staff, david valadao net worth, david valadao for congress, david valadao california vice chair, david valadao district map, david valadao congressman, david valadao internships, david valadao voting record, david valadao office]"
412,female,Julia,Democrat,"[julia brownley, julia brownley for congress, julia brownley dc office, julia brownley staff, julia brownley twitter, julia brownley committees, julia brownley chief of staff, julia brownley bio, julia brownley office, julia brownley facebook]"
413,male,Tony,Democrat,"[tony cárdenas, tony cardenas for congress, tony cardenas bio, tony cardenas office, tony cardenas staff, tony cardenas facebook, tony cardenas montana, tony cardenas california, tony cardenas twitter, tony cardenas congressman]"
414,male,Raul,Democrat,"[raul ruiz, raul ruiz staff, raul ruiz facebook, raul ruiz dc office, raul ruiz for congress, raul ruiz filmmaker, raul ruiz jr, raul ruiz diaz, raul ruiz chief of staff, raul ruiz twitter]"
415,male,Mark,Democrat,"[mark takano, mark takano twitter, mark takano staff, mark takano district, mark takano dc office, mark takano biography, mark takano wiki, mark takano tumblr, mark takano district map, mark takano net worth]"
416,male,Alan,Democrat,"[alan lowenthal, alan lowenthal staff, alan lowenthal dc office, alan lowenthal for congress, alan lowenthal twitter, alan lowenthal wiki, alan lowenthal internship, alan lowenthal democrat, alan lowenthal cuba, alan lowenthal hillary clinton]"
417,male,Juan,Democrat,"[juan vargas, juan vargas congress, juan vargas peru, juan vargas wiki, juan vargas committees, juan vargas instagram, juan vargas linkedin, juan vargas internship, juan vargas twitter, juan vargas squash]"
418,male,Scott,Democrat,"[scott peterson, scott peters, scott peters for congress, scott peterson interview, scott peters committees, scott peters staff, scott peterson nei, scott peterson mother, scott peterson prince george's county, scott peters twitter]"
419,female,Elizabeth,Democrat,"[elizabeth esty, elizabeth esty twitter, elizabeth esty staff, elizabeth esty dc office, elizabeth esty for congress, elizabeth esty committees, elizabeth esty facebook, elizabeth esty instagram, elizabeth esty office, elizabeth esty internship]"
420,male,Ted,Republican,"[ted yoho, ted yoho congress, ted yoho twitter, ted yoho staff, ted yoho facebook, ted yoho bio, ted yoho impeach obama, ted yoho vote, ted yoho voting record, ted yoho wiki]"
421,male,Ron,Republican,"[ron desantis, ron desantis senate, ron desantis staff, ron desantis twitter, ron desantis sister, ron desantis district, ron desantis bio, ron desantis facebook, ron desantis freedom caucus, ron desantis congress]"
422,male,Patrick,Democrat,"[patrick murphy, patrick murphy army, patrick murphy senate, patrick murphy congress, patrick murphy twitter, patrick murphy wife, patrick murphy nomination, patrick murphy bio, patrick murphy iowa, patrick murphy septic]"
423,female,Lois,Democrat,"[lois frankel, lois frankel dc office, lois frankel for congress, lois frankel staff, lois frankel twitter, lois frankel wiki, lois frankel florida, lois frankel author, lois frankel chief of staff, lois frankel internship]"
424,male,Doug,Republican,"[doug collins, doug collins congress, doug collins son, doug collins dc office, doug collins stats, doug collins twitter, doug collins primary, doug collins staff, doug collins michael jordan, doug collins shoes]"
425,female,Tulsi,Democrat,"[tulsi gabbard, tulsi gabbard committees, tulsi gabbard bernie sanders, tulsi gabbard surfing, tulsi gabbard syria, tulsi gabbard staff, tulsi gabbard twitter, tulsi gabbard abraham williams, tulsi gabbard internship, tulsi gabbard dc office]"
426,female,Tammy,Democrat,"[tammy duckworth, tammy duckworth senate, tammy duckworth primary, tammy duckworth mark kirk, tammy duckworth fundraising, tammy duckworth debate, tammy duckworth congress, tammy duckworth staff, tammy duckworth twitter, tammy duckworth internship]"
427,male,Rodney,Republican,"[rodney davis, rodney davis for congress, rodney davis dc office, rodney davis staff, rodney davis committees, rodney davis twitter, rodney davis chief of staff, rodney davis district, rodney davis wiki, rodney davis committee assignments]"
428,female,Cheri,Democrat,"[cheri bustos, cheri bustos staff, cheri bustos chief of staff, cheri bustos dc office, cheri bustos twitter, cheri bustos for congress, cheri bustos office, cheri bustos bio, cheri bustos wiki, cheri bustos illinois]"
429,female,Jackie,Republican,"[jackie walorski, jackie walorski staff, jackie walorski for congress, jackie walorski chief of staff, jackie walorski dc office, jackie walorski committees, jackie walorski phone number, jackie walorski address, jackie walorski voting record, jackie walorski facebook]"
430,female,Susan,Republican,"[susan brooks, susan brooks twitter, susan brooks for congress, susan brooks thistlethwaite, susan brooks realtor, susan brooks ivy tech, susan brooks committees, susan brooks facebook, susan brooks wedding, susan brookshire]"
431,male,Luke,Republican,"[luke messer, luke messer for congress, luke messer dc office, luke messer district, luke messer staff, luke messer leadership, luke messer committee assignments, luke messer committees, luke messer twitter, luke messer wiki]"
432,male,Garland,Republican,"[garland barr, garland barrington illinois, garland barr lexington ky, garland barrel supply, garland barrington, the garlands barrington il, garland barr congress, garland barras, garland barron, garland barr syndrome]"
433,male,Joseph,Democrat,"[joseph kennedy, joseph kennedy iii, joseph kennedy jr, joseph kennedy opm, joseph kennedy institute, joseph kennedy ii, joseph kennedy congressman, joseph kennedy family, joseph kennedy biography, joseph kennedy actor]"
434,male,John,Democrat,"[john delaney, john delaney md, john delaney net worth, john delaney office, john delaney for congress, john delaney twitter, john delaney internship, john delaney committees, john delaney facebook, john delaney staff]"
435,male,Daniel,Democrat,"[daniel kildee, daniel kildee congress, daniel kildee salary, daniel t kildee, representative daniel kildee, contact daniel kildee]"
436,female,Ann,Republican,"[ann wagner, ann wagner for congress, ann wagner dc office, ann wagner staff, ann wagner twitter, ann wagner fiduciary, ann wagner fiduciary rule, ann wagner facebook, ann wagner wiki, ann wagner phone number]"
437,male,Steve,Republican,"[steve daines, steve daines senate, steve daines dc office, steve daines twitter, steve daines staff, steve daines snapchat, steve daines instagram, steve daines office, steve daines committees, steve daines chief of staff]"
438,male,Richard,Republican,"[richard hudson, richard hudson staff, richard hudson for congress, richard hudson twitter, richard hudson facebook, richard hudson designer, richard hudson chief of staff, richard hudson turkey calls, richard hudson son of henry hudson, richard hudson lion king]"
439,male,Robert,Republican,"[robert pittenger, robert pittenger staff, robert pittenger ethics, robert pittenger for congress, robert pittenger dc office, robert pittenger jr, robert pittenger company, robert pittenger primary, robert pittenger voting record, robert pittenger biography]"
440,male,Mark,Republican,"[mark meadows, mark meadows piano, mark meadows twitter, mark meadows chief of staff, mark meadows facebook, mark meadows news, mark meadows dc office, mark meadows office, mark meadows boehner, mark meadows staff]"
441,male,George,Republican,"[george holding, george holding for congress, george holding renee ellmers, george holding committees, george holding dc office, george holding facebook, george holding net worth, george holding address, george holding district, george holding chief of staff]"
442,male,Kevin,Republican,"[kevin cramer, kevin cramer for congress, kevin cramer office, kevin cramer staff, kevin cramer committees, kevin cramer twitter, kevin cramer chief of staff, kevin cramer internship, kevin cramer hudl, kevin kramer baseball]"
443,female,Ann,Democrat,"[ann kuster, ann kuster for congress, ann kuster staff, ann kuster office, ann kuster nh, ann kuster email, ann kuster committees, ann kuster facebook, ann kuster committee assignments, ann kuster voting record]"
444,female,Michelle,Democrat,"[michelle lujan grisham, michelle lujan grisham for congress, michelle lujan grisham staff, michelle lujan grisham twitter, michelle lujan grisham office, michelle lujan grisham eyepatch, michelle lujan grisham facebook, michelle lujan grisham instagram, michelle lujan grisham bio, michelle lujan grisham internship]"
445,female,Grace,Democrat,"[grace meng, grace meng staff, grace meng chief of staff, grace meng twitter, grace meng wiki, grace meng peter liang, grace meng dc office, grace meng for congress, grace meng committees, grace meng human rights watch]"
446,male,Hakeem,Democrat,"[hakeem jeffries, hakeem jeffries dc office, hakeem jeffries for congress, hakeem jeffries twitter, hakeem jeffries chief of staff, hakeem jeffries israel, hakeem jeffries committees, hakeem jeffries wiki, hakeem jeffries bio, hakeem jeffries mayor]"
447,male,Sean,Democrat,"[sean maloney, sean maloney usaid, sean maloney for congress, sean maloney nra, sean maloney africa, sean maloney intel, sean maloney rugby, sean maloney facebook, sean maloney linkedin, sean maloney new york]"
448,male,Chris,Republican,"[chris collins, chris collins dance, chris collins age, chris collins basketball, chris collins congress, chris collins winchester va, chris collins youtube, chris collins new york, chris collins virginia, chris collins delegate]"
449,male,Brad,Republican,"[brad wenstrup, brad wenstrup committees, brad wenstrup staff, brad wenstrup for congress, brad wenstrup bio, brad wenstrup primary, brad wenstrup jim lewis, brad wenstrup facebook, brad wenstrup campaign, brad wenstrup dpm]"
450,female,Joyce,Democrat,"[joyce beatty, joyce beatty staff, joyce beatty for congress, joyce beatty chief of staff, joyce beatty committees, joyce beatty bio, joyce beatty twitter, joyce beatty district, joyce beatty communications director, joyce beatty wiki]"
451,male,David,Republican,"[david joyce, david joyce for congress, david joyce primary, david joyce staff, david joyce committees, david joyce ge, david joyce ge salary, david joyce md, david joyce facebook, david joyce minerals]"
452,male,Jim,Republican,"[jim bridenstine, jim bridenstine staff, jim bridenstine twitter, jim bridenstine instagram, jim bridenstine ted cruz, jim bridenstine congress, jim bridenstine oklahoma, jim bridenstine office, jim bridenstine bio, jim bridenstine committees]"
453,male,Markwayne,Republican,"[markwayne mullin, markwayne mullin mma, markwayne mullin staff, markwayne mullin for congress, markwayne mullin twitter, markwayne mullin district, markwayne mullin cherokee, markwayne mullin wrestling, markwayne mullin family, markwayne mullin workout]"
454,male,Scott,Republican,"[scott perry, scott perry dc office, scott perry attorney, scott perry committees, scott perry twitter, scott perrygo, scott perry chief of staff, scott perry staff, scott perry lawyer, scott perry for congress]"
455,male,Keith,Republican,"[keith rothfus, keith rothfus dc office, keith rothfus staff, keith rothfus for congress, keith rothfus facebook, keith rothfus office, keith rothfus committees, keith rothfus twitter, keith rothfus email, keith rothfus district map]"
456,male,Matthew,Democrat,"[matthew cartwright, matthew cartwright twitter, matthew cartwright facebook, matthew cartwright obituary, matthew cartwright biography, matthew cartwright architect wichita ks, matthew cartwright terry, matthew cartwright grange hill, matthew cartwright linkedin, matthew cartwright texas]"
457,male,Tom,Republican,"[tom rice, tom rice ways and means, tom rice committees, tom rice dc office, tom rice for congress, tom rice office, tom rice ucla, tom rice general atomics, tom rice facebook, tom rice half dome]"
458,male,Randy,Republican,"[randy weber, randy weber twitter, randy weber facebook, randy weber staff, randy weber voting record, randy weber md, randy weber for congress, randy weber attorney, randy weber sr, randy weber primary]"
459,male,Beto,Democrat,"[beto o'rourke, beto o'rourke staff, beto o'rourke snapchat, beto o'rourke committee, beto o'rourke on the issues, beto o'rourke website, beto o'rourke wife, beto o'rourke twitter, beto o'rourke election results, beto o'rourke hispanic]"
460,male,Joaquin,Democrat,"[joaquin castro, joaquin castro staff, joaquin castro twitter, joaquin castro committees, joaquin castro internship, joaquin castro congress, joaquin castro japan, joaquin castro texas, joaquin castro office, joaquin castro vice president]"
461,male,Roger,Republican,"[roger williams, roger williams university, roger williams congress, roger williams zoo, roger williams university school of law, roger williams definition, roger williams rhode island, roger williams pianist, roger williams hospital, roger williams apush]"
462,male,Marc,Democrat,"[marc veasey, marc veasey for congress, marc veasey primary, marc veasey office, marc veasey district map, marc veasey voting record, marc veasey twitter, marc veasey internship, marc veasey ballotpedia, marc veasey dc office]"
463,male,Filemon,Democrat,"[filemon vela, filemon vela staff, filemon vela congress, filemon vela sr, filemon vela office, filemon vela campaign, filemon vela bio, filemon vela texas, filemon vela immigration, filemon vela committee assignments]"
464,male,Chris,Republican,"[chris stewart, chris stewart utah, chris stewart nhl, chris stewart for congress, chris stewart wsj, chris stewart staff, chris stewart hockey, chris stewart rep, chris stewart books, chris stewart ducks]"
465,male,Derek,Democrat,"[derek kilmer, derek kilmer dc office, derek kilmer for congress, derek kilmer committees, derek kilmer staff, derek kilmer facebook, derek kilmer chief of staff, derek kilmer washington, derek kilmer instagram, derek kilmer star wars]"
466,male,Denny,Democrat,"[denny heck, denny hecker, denny heck chief of staff, denny heck for congress, denny heck facebook, denny heck staff, denny heck committees, denny hecker wiki, denny hecker wikipedia, denny hecker wife]"
467,male,Mark,Democrat,"[mark pocan, mark pocan dc office, mark pocan staff, mark pocan for congress, mark pocan committees, mark pocan bio, mark pocan bernie sanders, mark pocan district, mark pocan wiki, mark pocan committee assignments]"
468,female,Robin,Democrat,"[robin kelly, robin kelly congress, robin kelly dc office, robin kelly staff, robin kelly chief of staff, robin kelly facebook, robin kelly now, robin kelly batman, robin kelly illinois, robin kelly whole foods]"
469,male,Jason,Republican,"[jason smith, jason smith actor, jason smith missouri, jason smith nfl, jason smith the voice, jason smith for congress, jason smith facebook, jason smithberger dds, jason smith remax, jason smith patty murray]"
470,male,Cory,Democrat,"[cory booker, cory booker book, cory booker twitter, cory booker book tour, cory booker internship, cory booker sixth and i, cory booker vegan, cory booker hillary clinton, cory booker senate, cory booker instagram]"
471,female,Katherine,Democrat,"[katherine clark, katherine clark for congress, katherine clark staff, katherine clark dc office, katherine clark twitter, katherine clark chief of staff, katherine clark district, katherine clark model, katherine clark dorroh, katherine clark facebook]"
472,male,Bradley,Republican,"[bradley byrne, bradley byrne for congress, bradley byrne primary, bradley byrne staff, bradley byrne twitter, bradley byrne dc office, bradley byrne bio, bradley byrne family, bradley byrne committees, bradley byrne mobile al]"
473,male,David,Republican,"[david jolly, david jolly for senate, david jolly congress, david jolly twitter, david jolly fundraising, david jolly staff, david jolly committee assignments, david jolly facebook, david jolly new york times, david jolly trump]"
474,male,Curtis,Republican,"[curt clawson, curt clawson india, curt clawson dc office, curt clawson chief of staff, curt clawson committees, curt clawson staff, curt clawson freedom caucus, curt clawson congressman, curt clawson purdue, curt clawson office]"
475,male,David,Republican,"[david brat, david brat virginia, david bratton, david brat staff, david brat c span, david bratayley, david bratcher, david brat eric cantor, david brathwaite, david bratslavsky]"
476,male,Donald,Democrat,"[donald norcross, donald norcross for congress, donald norcross committees, donald norcross twitter, donald norcross office, donald norcross new jersey, donald norcross staff, donald norcross voting record, donald norcross facebook, donald norcross wiki]"
477,female,Alma,Democrat,"[alma adams, alma adams staff, alma adams chief of staff, alma adams for congress, alma adams twitter, alma adams committees, alma adams office, alma adams hats, alma adams primary, alma adams facebook]"
478,male,Gary,Republican,"[gary palmer, gary palmer for congress, gary palmer staff, gary palmer twitter, gary palmer facebook, gary palmer md, gary palmer westbrook, gary palmer linkedin, gary palmer artist, gary palmeri]"
479,male,French,Republican,"[french hill, french hill for congress, french hill dc office, french hill chief of staff, french hill wiki, french hill bio, french hill committee assignments, french hill twitter, french hill primary, french hill apiaries]"
480,male,Bruce,Republican,"[bruce westerman, bruce westerman for congress, bruce westerman twitter, bruce westerman biography, bruce westerman voting record, bruce westerman staff, bruce westerman committees, bruce westerman office, bruce westerman email, bruce westerman internship]"
481,female,Martha,Republican,"[martha mcsally, martha mcsally congress, martha mcsally committees, martha mcsally staff, martha mcsally twitter, martha mcsally national anthem, martha mcsally campaign, martha mcsally chief of staff, martha mcsally 2016, martha mcsally biography]"
482,male,Ruben,Democrat,"[ruben gallego, ruben gallego for congress, ruben gallego twitter, ruben gallego office, ruben gallego staff, ruben gallego committee assignments, ruben gallego colombia, ruben gallego committees, ruben gallego beach slang, ruben gallego chief of staff]"
483,male,Mark,Democrat,"[mark desaulnier, mark desaulnier staff, mark desaulnier for congress, mark desaulnier wiki, mark desaulnier chief of staff, mark desaulnier wife, mark desaulnier twitter, mark desaulnier on the issues, mark desaulnier email, mark desaulnier town hall]"
484,male,Steve,Republican,"[steve knight, steve knight for congress, steve knight california, steve knight porter ranch, steve knight ca, steve knight chief of staff, steve knight instagram, steve knight ray donovan, steve knight mountain, steve knight flipsyde]"
485,male,Pete,Democrat,"[pete aguilar, pete aguilar staff, pete aguilar twitter, pete aguilar committees, pete aguilar wiki, pete aguilar ballotpedia, pete aguilar facebook, pete aguilar campaign, pete aguilar contact, pete aguilar bio]"
486,male,Ted,Democrat,"[ted lieu, ted lieu twitter, ted lieu office, ted lieu for congress, ted lieu staff, ted lieu encryption, ted lieu facebook, ted lieu scheduler, ted lieu chief of staff, ted lieu committee assignments]"
487,female,Norma,Democrat,"[norma torres, norma torres staff, norma torres for congress, norma torres chief of staff, norma torres twitter, norma torres bio, norma torres instagram, norma torres biography, norma torres internship, norma torres education]"
488,female,Mimi,Republican,"[mimi walters, mimi walters staff, mimi walters dc office, mimi walters bio, mimi walters basketball, mimi walters internship, mimi walters twitter, mimi walters california, mimi walters house, mimi walters facebook]"
489,male,Ken,Republican,"[ken buck, ken buck congress, ken buck chief of staff, ken buck twitter, ken buck wiki, ken buck staff, ken buck ted cruz, ken buck dhs, ken buckfire, ken buckley]"
490,female,Gwen,Democrat,"[gwen graham, gwen graham for congress, gwen graham staff, gwen graham committees, gwen graham fl, gwen graham district map, gwen graham wiki, gwen graham and cathy woods, gwen graham 2016, gwen graham district]"
491,male,Carlos,Republican,"[carlos curbelo, carlos curbelo for congress, carlos curbelo twitter, carlos curbelo staff, carlos curbelo florida, carlos curbelo dc office, carlos curbelo donald trump, carlos curbelo wiki, carlos curbelo cuban adjustment act, carlos curbelo climate]"
492,male,Buddy,Republican,"[buddy carter, buddy carter for congress, buddy carter twitter, buddy carter staff, buddy carter pharmacist, buddy carter committee assignments, buddy carter jimmy carter, buddy carter llc, buddy carter net worth, buddy carter's office]"
493,male,Jody,Republican,"[jody hice, jody hice for congress, jody hice staff, jody hice twitter, jody hice ga, jody hice voting record, jody hice wiki, jody hice district map, jody hice ballotpedia, jody hice email]"
494,male,Barry,Republican,"[barry loudermilk, barry loudermilk staff, barry loudermilk for congress, barry loudermilk biography, barry loudermilk chief of staff, barry loudermilk voting record, barry loudermilk wiki, barry loudermilk views, barry loudermilk email address, barry loudermilk email]"
495,male,Rick,Republican,"[rick allen, rick allen congress, rick allen snagfilms, rick allen ga, rick allen net worth, rick allen committees, rick allen drum set, rick allen drum solo, rick allen drums, rick allen office]"
496,male,Mark,Democrat,"[mark takai, mark takai cancer, mark takai for congress, mark takai staff, mark takai office, mark takai committee assignments, mark takai twitter, mark takai facebook, mark takai chief of staff, mark takai youtube]"
497,male,Rod,Republican,"[rod blum, rod blum committees, rod blum dc office, rod blum donald trump, rod blum congress, rod blum net worth, rod blum twitter, rod blum election, rod blum opponent, rod blum staff]"
498,male,David,Republican,"[david young, david youngberg, david young congress, david young verizon, david young twitter, david young facebook, david young oxford analytica, david young staff, david young usaid, david young music]"
499,male,Mike,Republican,"[mike bost, mike bostock, mike bost for congress, mike bost staff, mike bost committees, mike bost twitter, mike bost chief of staff, mike bost facebook, mike bost district map, mike bost wiki]"
500,male,Ralph,Republican,"[ralph abraham, ralph abraham for congress, ralph abraham staff, ralph abraham twitter, ralph abraham facebook, ralph abraham louisiana, ralph abraham committees, ralph abraham ucsc, ralph abraham md, ralph abraham mangham la]"
501,male,Garret,Republican,"[garret graves, garret graves staff, garret graves wife, garret graves dc office, garret graves facebook, garret graves family, garret graves twitter, garret graves voting record, garret graves office, garret graves for congress]"
502,male,Seth,Democrat,"[seth moulton, seth moulton twitter, seth moulton staff, seth moulton for congress, seth moulton chief of staff, seth moulton committees, seth moulton district, seth moulton atlantic council, seth moulton bio, seth moulton facebook]"
503,male,Bruce,Republican,"[bruce poliquin, bruce poliquin for congress, bruce poliquin dc office, bruce poliquin chief of staff, bruce poliquin twitter, bruce poliquin wife, bruce poliquin facebook, bruce poliquin biography, bruce poliquin achievements, bruce poliquin 2016]"
504,male,John,Republican,"[john moolenaar, john moolenaar staff, john moolenaar twitter, john moolenaar for congress, john moolenaar bio, john moolenaar email, john moolenaar contact, john moolenaar michigan, john moolenaar district, john moolenaar office]"
505,male,Mike,Republican,"[mike bishop, mike bishop for congress, mike bishop staff, mike bishop dc office, mike bishop llc, mike bishop yelp, mike bishop gwar, mike bishop twitter, mike bishop facebook, mike bishop linkedin]"
506,male,Dave,Republican,"[dave trott, dave trott congress, dave trottier, dave trott staff, dave trotter, dave trott advertising, dave trotter dell, dave trottier imdb, dave trott creative mischief, dave trott campaign]"
507,female,Debbie,Democrat,"[debbie dingell, debbie dingell twitter, debbie dingell chief of staff, debbie dingell staff, debbie dingell for congress, debbie dingell committees, debbie dingell facebook, debbie dingell hillary clinton, debbie dingell instagram, debbie dingell district map]"
508,female,Brenda,Democrat,"[brenda lawrence, brenda lawrence staff, brenda lawrence chief of staff, brenda lawrence facebook, brenda lawrence district, brenda lawrence scheduler, brenda lawrence flint, brenda lawrence internship, brenda lawrence flint water, brenda lawrence medium]"
509,male,Tom,Republican,"[tom emmer, tom emmer cuba, tom emmer wiki, tom emmer dc office, tom emmer for congress, tom emmer chief of staff, tom emerson, tom emmerich, thomas emmerling, tom emmer district]"
510,male,Ryan,Republican,"[ryan zinke, ryan zinke navy seal, ryan zinke for congress, ryan zinke staff, ryan zinke twitter, ryan zinke facebook, ryan zinke chief of staff, ryan zinke montana, ryan zinke oregon football, ryan zinke seal]"
511,male,David,Republican,"[david rouzer, david rouzer for congress, david rouzer twitter, david rouzer chief of staff, david rouzer bio, david rouzer voting record, david rouzer facebook, david rouzer primary, david rouzer biography, david rouzer internship]"
512,male,Brad,Democrat,"[brad ashford, brad ashford for congress, brad ashford staff, brad ashford twitter, brad ashford committees, brad ashford facebook, brad ashford wiki, brad ashford office, brad ashford fundraising, brad ashford on the issues]"
513,male,Tom,Republican,"[tom macarthur, tom macarthur for congress, tom macarthur staff, tom macarthur chief of staff, tom macarthur contact information, tom macarthur twitter, tom macarthur internship, tom macarthur bio, tom macarthur committee assignments, tom macarthur office]"
514,female,Bonnie,Democrat,"[bonnie watson coleman, bonnie watson coleman for congress, bonnie watson coleman twitter, bonnie watson coleman staff, bonnie watson coleman bio, bonnie watson coleman husband, bonnie watson coleman district, bonnie watson coleman committees, bonnie watson coleman new jersey, bonnie watson coleman email]"
515,male,Cresent,Republican,"[cresent hardy, cresent hardy chief of staff, cresent hardy nevada, cresent hardy twitter, cresent hardy ballotpedia, cresent hardy rubio, cresent hardy staff, cresent hardy voting record, cresent hardy committee, cresent hardy district]"
516,male,Lee,Republican,"[lee zeldin, lee zeldin for congress, lee zeldin staff, lee zeldin dc office, lee zeldin twitter, lee zeldin donald trump, lee zeldin facebook, lee zeldin committee assignments, lee zeldin challenger, lee zeldin planned parenthood]"
517,female,Kathleen,Democrat,"[kathleen rice, kathleen rice for congress, kathleen rice staff, kathleen rice dc office, kathleen rice committees, kathleen rice tpp, kathleen rice scheduler, kathleen rice twitter, kathleen rice simpson, kathleen rice married]"
518,female,Elise,Republican,"[elise stefanik, elise stefanik for congress, elise stefanik twitter, elise stefanik staff, elise stefanik facebook, elise stefanik youtube, elise stefanik internship, elise stefanik net worth, elise stefanik harvard, elise stefanik contact]"
519,male,John,Republican,"[john katko, john katko committee assignments, john katko staff, john katko twitter, john katko voting record, john katko wiki, john katko chief of staff, john katko internship, john katko district map, john katko new york]"
520,male,Steve,Republican,"[steve russell, steve russell singer, steve russell acc, steve russell twitter, steve russell game, steve russell for congress, steve russell staff, steve russell waste watch, steve russell chief of staff, steve russell refugees]"
521,male,Ryan,Republican,"[ryan costello, ryan costello for congress, ryan costello staff, ryan costello committee assignments, ryan costello twitter, ryan costello event farm, ryan costello chief of staff, ryan costello facebook, ryan costello voting record, ryan costello linkedin]"
522,male,Brendan,Democrat,"[brendan boyle, brendan boyle staff, brendan boyle internship, brendan boyle twitter, brendan boyle committees, brendan boyle wiki, brendan boyle chief of staff, brendan boyle for congress, brendan boyle district, brendan boyle iran]"
523,male,John,Republican,"[john ratcliffe, john ratcliffe chief of staff, john ratcliffe dc office, john ratcliffe primary, john ratcliffe immigration, john ratcliffe jamestown, john ratcliffe congress, john ratcliffe death, john ratcliffe biography, john ratcliffe facebook]"
524,male,Will,Republican,"[will hurd, will hurd for congress, will hurd twitter, will hurd cia, will hurd facebook, will hurd primary, will hurd wife, will hurd committees, will hurd dc office, will hurd staff]"
525,male,Brian,Republican,"[brian babin, brian babin staff, brian babin for congress, brian babin committees, brian babineau, brian babineaux, brian babin dds, brian babinski, brian babinski art, brian babin facebook]"
